title,link,cleaned_text,Topic,tags
Merry Christmas from the other side of the world!,https://internationalstudents.blog.liu.se/2021/12/26/merry-christmas-from-the-other-side-of-the-world/,merry christmas side world merry christmas south sudan first time reading article name li chinese student studying gender studies online masters program liu working africa challenging months studying working side world things go well yes good grades first assignments currently working essays however definitely challenging since easy handle work study time especially challenging situation covid19 todays blog write much since busy writing essays work reports therefore would love surprise pictures south sudan whiskey sour made christmas tree compound made shakshuka christmas dinner friend buddy christmas sunset would love study working traveling living elsewhere stay away cold sweden haha dont forget check distance learning programs offered liu facebooktweetpin comments disabled post student life,4,"['Swedish culture', 'Christmas']"
A reflection on my first 3 months in Sweden - part 3!,https://internationalstudents.blog.liu.se/2021/12/25/a-reflection-on-my-first-3-months-in-sweden-part-3/,reflection first 3 months sweden part 3 blog want talk fact isnt fact always hear read swedish people shy wont help never start conversation bla bla bla experience would say people normal people lie human shy swedish people helping people even offer help directly dont want help never start conversation start others opposite 7 swedish classmates program would say may shy get know opposite see different person funny talkative offer help even ask learned swedish people need privacy space give feeling space need open another thing learned responsible organized always taking ownership always want top everything learning think like independence parents gave like arab countries always attached parents even cannot live away get married thing knew observed swedish people never give opinion assure something maybe give straight forward message reason think dont want blamed take responsibility belong maybe dont want take decision instead really see kind maturity responsibility finally want say swedish people kind always smiling even street nice people really grateful swedish people met people dont know smile front face reason always support may need take initiative start conversation facebooktweetpin comments disabled post uncategorized,0,"['Student life', 'About LiU']"
Snow on my face,https://internationalstudents.blog.liu.se/2021/12/25/snow-on-my-face/,snow face first fall snow event magical transformation go bed kind world wake another entirely different come bihar northeast part india lived several parts india like kota delhi bangalore pune others studies job places flavor weather kota experiences maximum temperature around 44c bangalore known pleasant weather almost throughout year punes best romantic rainy season fortune witness beauties however snow yet sweden dream country since childhood jumped excitement received acceptance letter linköping university first thing searched getting letter linköping winter mesmerized watch images cute small city lying beneath alluring layers snow finally could see dream wake entirely different world getting closer photography favorite pasttime simply couldnt wait winter arrive arrived linköping early august observed summer biding adieu embracing ravishing autumn capturing amazing transformations weather kept thinking snow hitting face first time cold let fall face get frostbite got random questions every day amidst doubts approaching november checked weather forecast every day next week order miss early beautiful morning really hated weather forecast initial days november kept predicting false snowfall days november almost little annoyed forecast midnight 1st december wished dad happy birthday slept woke morning saw text whatsapp friend emily snowed ran window removed curtain pulled blinder felt unreal last time looked outside windows completely green nowwwwww omg first response kept watching straight 15 min magical sparkling white powder really difficult put feeling words writing actually reminiscing astounding moment pictures first snow experience put thoughts first snow experience comment box experienced yet expectations thank reading stay tuned facebooktweetpin fauzia tanko says april 12 2022 1225 pm really wonderful tackle basic yet important things international students would like know coming sweden great job abhijeet anand says april 15 2022 731 pm thank fauzia kind words glad found blog useful stay tuned informational blogs comments disabled post life sweden uncategorized,2,['Life in Sweden']
The dark side of distance learning.... and how I handle them,https://internationalstudents.blog.liu.se/2021/12/16/the-dark-side-of-distance-learning-and-how-i-handle-them/,dark side distance learning handle weeks ago wrote article tips distance learning distance learning amazing workingstudying students like digital nomads like classmates downside article tell 5 reasons made wanted give distance learning sometimes course dont get discourage article amazing sides distance learning well internet access internet connection probably biggest pain online master live remote area south sudan already luxury internet access since internet speed fast many classmates well teachers forced miss seminars since lecturers requested students turn microphone time possible turning microphone meant might able follow discussions sounds messed since 5 seconds delay whenever spoke would disturb many others well well lecturers decision although found unfair exclusive many students great internet access lecturer refused apologize accepted students could write chat seminar believe internet access major issues students outside global north would like inclusive equal world education future internet access must taken consideration devices lucky enough several devices learning laptop phone tablet however know people privilege accessing electronic devices could big issue students living remote areas people could find places fix devices broken maybe online learning could result forms devices future dont know yet believe ways make distance learning accessible communication classmates alright tricky part find talk classmates know many people much interactions peers common problem among distance learning programs actual classrooms face face cannot experience campus programs interact classmates thing always encouraged peers create interest club example gender studies program created small group discuss decolonization feminism global south regular phone calls share ideas resources way able build deeper connection maybe try arrange offline meet ups time space allow amazing works pressure depression often felt lonely distance learning pressure deadlines enormous searching online bit talking friends studying online masters realized yoga meditation sure helped important good food time anyone going potential depression distance learning recommend counselling sessions liu offers counselling sessions students many places counselling person online feel similar ways dont worry alone time last part would like talk conflict time students distance learning programs working studying time however nearly live lectures working hours well much suggestions figured best ways deal suggestion leave comments let know think photos unplash freelyusable images facebooktweetpin comments disabled post student life,-1,
How to make the most of a day trip to Stockholm,https://internationalstudents.blog.liu.se/2021/12/13/how-to-make-the-most-of-a-day-trip-to-stockholm/,make day trip stockholm might know already written blog stockholm loved stay weeks back friend spontaneously decided wanted go day trip booked train tickets towards stockholm rare weekday classes group meetings reading revisions decided make booked tickets via sj app book last minute get pretty cheap tickets love journeys train great way catch podcasts relax music reading class enjoy rest day stockholm lol arrived first lunch mahalo odengatan really enjoyed food overall ambience restaurant would definitely go back vegan burgers sweet potato fries lunch checked several second hand shops city centre found really good stuff recommend humana second hand want shop time contribute charity store well organised definitely hidden gems beyond retro another second hand store ventured huge store even bigger selection clothes searching really cool stuff found really good rain jacket looked like new quality really good time little searching think find really special unique stuff walked around city enjoyed fact totally different place possibility spend time away uni work assignments submissions started get dark early nowadays made way cozy little café called fabrique enjoyed hot capuccino city ambience last least went kulturhuset point started rain buckets hurry get destination kulturhuset really nice cafés restaurants art installations really cool view city dinner made way back train station went back home linköping anyways hope well hope enjoying great food fun times stressed explore new places around linköping talk soon facebooktweetpin comments disabled post life sweden student life,1,"['Student life', 'Life in Sweden', 'Outside the university']"
Short trip to Stockholm,https://internationalstudents.blog.liu.se/2021/12/13/short-trip-to-stockholm/,short trip stockholm stressful week writing examination paper last course friends short weekend trip stockholm next course started already spent day stockholm beginning november already told previous blogs visiting stockholm december christmas period something else time whole city covered snow actually luck weather quite cold wasnt snowing able enjoy christmas decorations streets hat gloves much necessary course visited gamla stan christmas market cute little market couple different stands sell clothing jewellery sweets course sell glögg glögg typical swedish christmas drink basically hot red wine liquor spices like cinnamon spear time maybe want get cold recommend natural history museum 15minute metro ride central station universitet station walk museum entrance free many different exhibits discover dinosaurs human evolution nature others family friendly museum playful ways learn children fun go read topics play games course visited vasa museum 170 sek entrance quite high living student budget however definitely worth visit museum many years ago family pretty young forgot many things nice go back adult really understand history behind course information vasa build sunk maiden voyage found information ship recovered preservation ever since interesting well obviously shopping christmas presents easy task sunday second advent many others idea successful fully equipped go home christmas end week best emily facebooktweetpin comments disabled post life sweden student life,-1,
A reflection on my first 3 months in Sweden - part 2!,https://internationalstudents.blog.liu.se/2021/12/11/a-reflection-on-my-first-3-months-in-sweden-part-2/,reflection first 3 months sweden part 2 talking budget something important needs focus pay attention almost every detail sweden expensive course sentence heard many times come sweden since came times year would say yes expensive compare home country egypt lets first try put assumption depends lifestyle expenses buy needs party person minimalist person like buy things planned come study sweden almost 5 years back tried save much money fulfil dream knowing sweden expensive country made train minimalist buy things really need would add value started save money decreased times used go partying friends started cook home go normally walk public parks train law budget came sweden methodology buying things need two times month go friends friendly budget helped stay within budget cooking effective methods survive whatever budget put migration agency put budget limit need show order get residence visa 8500 sek approx far remember 2021 basically change every year experience would say really survive considerably less budget must prove migration agency 8500 sek bank account month sweden order really need strict useful train minimalist trick buy bike dont use public transportation means biking sweden common really move around easily lanes bikes walking lanes cars means feel safe dont forget wear helmet accidents may happen buy groceries local markets buy discounted items big supermarket create memberships supermarket usually shop get discounts members always compare prices sweden supermarkets websites mobile applications check prices compare choose best know want say hassle believe everything price always need sacrifice things things mean need survive law budget need let go things change way friendly ultimately things make budget works well want choose facebooktweetpin comments disabled post uncategorized,-1,
What is design (at LiU)?,https://internationalstudents.blog.liu.se/2021/12/10/what-is-design-at-liu/,design liu design complicated designer might heard design designer design vast field graphic designers product designers industrial designers service designers packaging designers jewellery designers design linköping university reached students design master first second year try answer questions think theyve described pretty well design master different practices come together tackle societal changes anything youd like know master whatever track reach comments facebooktweetpin comments disabled post uncategorized,7,['Programme insights']
What to do first after arriving at Linköping? - Part 2,https://internationalstudents.blog.liu.se/2021/11/30/first-things-after-arriving-at-linkoping-p2/,first arriving linköping part 2 every experience lifetime experience matter hard try nothings ever exactly first time jolene perry blog sequel read previous access link along id cards sim card important things commuting food furnishing room blog see furniture groceries bike furnishing students multiple housing options including corridor rooms apartments flats detailed information accommodation click accommodations furnished nonfurnished option opt furnishing room mostly get basic furniturebed table chair book shelf may need duvet pillows carpets others add room straight forward option go ikea get everything need option pocket friendly watch second hand market recommend join esn linköping flea market group facebook regular second hand stuffs click groceries looking empty refrigerator felt even hungry arrived immediately took snacks brought india students prefer living ryd hemköp orientlivs ryd centrum products swedish recommend take someone show aroundalternatively try google translate camera multiple supermarket options like ica salams willys information groceries may read mentioned blogs 1 smart groceries sweden 2 vegan linköping bike linköping small beautiful almost flat city makes convenient bike around almost everyone bikes linköping common culture bike purchase new bike biltema however several pocket friendly options like second hand bikes facebook group click local second hand shops local shop near ryd way university image local second hand selling click google location things really important suggest roam around town meet people socialize make friends party enjoy said first experience forever remain first needs special memorable hope enjoyed series stay tuned interesting tips facts till hej då hej då facebooktweetpin comments disabled post life sweden student life,5,"['Life hacks', 'Personal finances']"
What to do first after arriving at Linköping? - Part 1,https://internationalstudents.blog.liu.se/2021/11/30/first-things-after-arriving-at-linkoping-p1/,first arriving linköping part 1 arriving new place eyes full dreams mind dancing excitement want enjoy every moment actually get lost moments first experience anything special isnt arrived linköping first things experienced fresh air bright sun cold wind hitting directly face gave amazing feeling altogether astounding experience adoring every bit days plan start new journey beautiful place optimal way possible things start 1 liu card 2 sim card 3 apply personal number 4 furnishing 5 groceries 6 bike divided blog two parts part give insights first three topics next part describe remaining three link next part found end blog liu card first foremost thing get liu identity card liu card provides access allowed entrances printers others get liu card visit international office studenthuset campus valla please check opening hours international office link visiting please carry notification selection photo ideg passport digital photo phone account created login id password allows access liu wifi order get liu card need upload picture account please note liu card doesnt picture take note pin password create sim card sure dont want exhaust data roaming start looking wifi everywhere specially come noneu country good idea get sim card early possible free sim cardseg lyca mobile comviq kept outside stores cards get activated instantly recommend check plans online sim cards choose sim accordingly sim cards welcome offers first couple months equally important check plans welcome period plan stay longer detailed information sim cards please read personal number personal identity number swedish personnummer swedish national identification number ten twelve digit number widely used sweden identify individuals obtained personal identity number keep number rest life means personal identity number change say move abroad get swedish id bank account personnummer needed get personnummer needs visit swedish tax agency swedish skatteverket documents needed passport housing contract university registration certificate resident permitfor noneu european health insurancefor eu detailed information please read thank reading see next part click facebooktweetpin comments disabled post life sweden student life,0,"['Student life', 'About LiU']"
Cozy Weekend Guide,https://internationalstudents.blog.liu.se/2021/11/29/cozy-weekend-guide/,cozy weekend guide lately raining time come sun already disappearing 4 oclock beginning winter months get easy time stay feel isolated tired make effort something fun im struggling early darkness constant tiredness trying make effort things make enjoy cold rainy months thought id share hopefully get cozy winter mood absolute favourite thing time harry potter movie marathons leading christmas especially getting darker colder outside franchise brings right amount magic otherwise hectic days really restricted weekend evening really dont want leave bed rainy sunday might thing go found class mates big fans movies books well weeks watching movie week together enjoying others company loads snacks maybe ask classmates friends really movie series make weekly meet nice get mind classes responsibilities sometimes dive whole different world cozy weekend complete without cup coffee fika every weekend full packed activities might nice meet friend good cup coffee tea enjoy baked goods lunch together want enjoy lunch coffee would recommend checking babettes kafferi place extremely homey popular saturdays closed sundays really enjoy coffee simons rosteri loads vegan choices comes food though case thats important want catch sunlight enjoying food coffee check tropikhuset restaurang café tripikhuset simons rosteri babettes work catch weekends try make workspace place actually like work uni work weekend never fun really necessary try environment work efficiently possible enough time rest afterwards personally like go uni work dont associate room working time stay home get stuff done like make space light homey possible help feel productive really making use every bit sunlight feel like taking little stroll either around city centre see shops nature make home afterwards even cozy healthy get little get movement fresh air gives little feeling accomplishment outside might wanted stay inside outside comes perks seeing truly stunning sights sunset tinnerö browsing around shops city centre last least dinner friends love trying new restaurants think super fun explore new places great food last weekend went pizzeria adriatic friends pizza really good vegan options made check restaurant first place vegan cacciatore anyway hope youre well coping early darkness rainy days make sure socialize go outside even tempting promise helps much active busy take care talk soon facebooktweetpin comments disabled post life sweden student life,-1,
Quick Guide to Referencing,https://internationalstudents.blog.liu.se/2021/11/29/quick-guide-to-referencing/,quick guide referencing ive learned writing papers easier less stressful using right format consistent way referencing start way dont struggle end add citations correctly use microsoft word referencing tool easy master doesnt require download additional apps addons ill give quick introduction use first want establish referencing style would like use document professors give specific use others dont mind long consistent citing referencing check get started chosen use harvard order establish go references tab click small arrow open drop menu see available styles chosen saved default new documents create add new source add new source opening drop menu insert citation 1 selecting add new source 2 open new window create source first thing want select corresponding type source 3 depending type programme ask different information enter accordingly id recommend using edit field 4 add authors makes easier enter information new window opens especially useful multiple authors goes editors entering book source make sure select right language upper right corner default language isnt youre writing insert citation added source displayed drop menu select insert citation called list current sources select source want cite list 1 citation according selected referencing style inserted courser located case camilleri 2020 using right click clicking arrow next citation 2 edit add page number exclude certain information needed case manage sources find made mistake sources always edit easiest done selecting manage sources 1 window opens allows manage sources left 2 master list displayed sources ever created word document side 3 current list shown sources document see sources already cited cited sources tick next sources lists edited new sources added window 4 want add already existing source current document select mater list click copy 4 source appear current list bibliography youve finished paper easily add bibliography end select bibliography 1 choose style want drop menu 2 word insert bibliography according referencing style chose beginning add new sources edit sources inserting bibliography dont forget update click update citations bibliography top list 3 everything automatically updated accordingly referencing tab word offers many options like inserting table contents every useful use graphspictures caption tool youll need time get know definitely worth hope helps getting started papers questions dont hesitate ask ill see help best emily facebooktweetpin comments disabled post student life,-1,
It's beginning to feel a lot like...,https://internationalstudents.blog.liu.se/2021/11/28/its-beginning-to-feel-a-lot-like/,beginning feel like last week temperatures dropped zero swedish cities well many europeans got snow linköping everything frosted cant however deny beautiful sunny days cold sunny winter darkness difficulties getting used suddenly became illuminated light installations city photos elena j weekend first weekend advent gamla julmarknad old city christmas market opened bustling people atmosphere really nice smelled like candied almonds glögg saffran buns interested market gonna around next weekend 45 dec 11 16 facebooktweetpin comments disabled post life sweden uncategorized,2,['Life in Sweden']
How does a day looked like studying by the beach (in winter)?,https://internationalstudents.blog.liu.se/2021/11/21/how-does-a-day-looked-like-studying-by-the-beach-in-winter/,day looked like studying beach winter two weeks ago went beach egypt course school going breaks holidays random week november however since study online distance learning program able study anywhere anytime took days work south sudan since nearest traveling destination egypt decided spend days beach hurghada coming back work hows studyingsunbathing day looked like hurghada brief introduction traveling online students day 8 wake eat amazing breakfast best parts day breakfast absolute favorite meal day getting breakfast beach better dream usually read kindle watch movies breakfast alone probably would talk sitting someone 9 take morning shower probably listen podcasts shower time like listen music language im currently learning podcast relaxing time since always wanted save time studying maybe try well 10 go beeeaaach best part day go beach sunbath next ocean read readings university probably take nap im tired although love natural sound ocean wave often listen music im studying listen music language im currently learning since ive trying hard learn french lately songs phone french beach readings like use kindle extensive readings since feels like paper book use tablet intensive readings write notes highlight information maybe prefer laptop beach especially public beaches 1 pm lunch time know already days food lunch many private beaches hurghada provide food cheap price delicious would come back beach food time studying eat delicious food feel beach wind become part nature please tell know anything better 2 pm go back study might take quick nap eyes got tired would probably listen recorded lectures talk classmates listen podcastswebinar related topics im currently studying 5 pm dinner know thinking shes eating much yes love eating dinner hurghada would go restaurants marina food delicious view really nice marina dinner might hangout people met bars beach previously talk random things life maybetalk gender studies 8 pm drinking bar probably pub crawl although night life hurghada quite alright el gouna way better night life friend would drive el gouna would take shuttle bus plenty amazing bars el gouna beach pool downtown watching people walking streets would probably get snacks yes im eating friends talk social inequalities old new friends debate certain topics play drinking games enjoy every moments life 3 1 zzzzzz moment night might tired tipsy mean would fall asleep immediately crazy person know sometimes would read readings sleep even im drunk night egypt went bed read alcohol abuse affected female humanitarian workers men days nearly everyday holiday work looked like could study distance learning programs liu three online masters programs questions regarding online studying comment let know think online masters facebooktweetpin comments disabled post student life,3,"['Student life', 'Life hacks']"
A reflection on my first 3 months in Sweden - part 1!,https://internationalstudents.blog.liu.se/2021/11/21/a-reflection-on-my-first-3-months-in-sweden/,reflection first 3 months sweden part 1 blog would like share experiences things found completely different heard come sweden come sweden always reading sweden cashless country expensive need good budget survive get home sickness swedish people friendly almost four months would say read heard opposite experienced decide control everything see beauty everything around want write experience using cash transactions first would say sweden cashless country fact use cash many places like supermarkets secondhand shops cloth stores tools gears stores many however number stores service providers cannot use cash requesting service would say using cash 80 transactions reason behind dont swedish bank account yet process takes time steps thus using home countrys bank card costing commissions banking fees would say cash possible applicable basic staff like grocery shopping daily trades must bank card better establish swedish account advice bring cash first months sweden avoid using countrys bank card minimize commissions remember dont bring much would say four months maximum able establish swedish bank account next blogs talk experiences different topics like budget swedish people thats beside course cooking tips tricks facebooktweetpin comments disabled post uncategorized,-1,
Short trip to Helsinki,https://internationalstudents.blog.liu.se/2021/11/19/short-trip-to-helsinki/,short trip helsinki last week friends decided short trip helsinki left linköping thursday morning took train stockholm boarded boat finland several different companies offer trips actually stops tallinn heading north helsinki however went directly helsinki viking line dock departure nice view gröna lund theme park stockholm different activities boat next dutyfree shopping 10am local time arrived rainy helsinki note finland different time zone sweden got bit confused start day signed free tour though city 2 hours long even rain really fun interesting learned finlands history example guide explained street within bock designated colour animal next name people could read could get around easily city today old part town lunch quick shopping visited library definitely worth visit really modern things discover warmed little making walk back boat going helsinki november definitely pros cons definite con grey rainy weather unlikely vary month pro christmas lights already many places beautiful look saturday arrived back stockholm time kill train back home left decide tour around city luckily much better weather helsinki could really enjoy afternoon even visited medieval museum entrance free gave interesting insights development city really recommend planning time stockholm course didnt see city already weekend trip stockholm planned explore ill let know trip turns best emily facebooktweetpin comments disabled post life sweden,1,"['Student life', 'Life in Sweden', 'Outside the university']"
Personnummer - An emotional journey,https://internationalstudents.blog.liu.se/2021/11/16/personnummer-an-emotional-journey/,personnummer emotional journey might already aware personnummer personal number english form identification unique number birthday4 numbers opens plenty doors apply tax agency skatteverket simplifies everything see doctor open swedish bank account swish mobile paying app used everywhere become member supermarket get discounts signup queue housing access sfi swedish immigrant much plan come erasmus student might interest need study least 12 months year plan come master hopefully give insight process disclaimer written european student moving alone necessary documents might relevant check see applies use emotional perspective process exercise program design deimante wanted explore emotional journeys chose focus personnummer process asked elena sit describe felt different stages understanding emotions help improve services found extremely interesting elena completely different emotions even went process together hope would find unfolding emotions helpful remember matter feel entitled feel way 1 preparing documents coming sweden read getting personnummer anxious many categories wasnt sure applied felt frustrated wait paper university couldnt move process e forgot prepared documents home learnt going skatterverket 5 leaving 2 going skatteverket missing paper proof registration find time matched school schedule opening hours tax agency felt helpless elena trusted bike trip office even though id never e first times went town bike didnt fall felt proud company weather made feel cheerful amused 3 queuing deimante initially meant stage taking ticket number waiting meet worker didnt really went way excited finally get personnummer queuing saw people totally ignoring line confused followed talk worker felt ashamed skip queue worker actually showed computers preregister felt stupid couldnt validate address forgot put number e felt critical know going get documents start didnt know take tickets realized felt ashamed confused waited door nothing 4 discussion worker worker kept asking questions prepared answer phone number landlord felt truly stupid keychain broke moment mess felt inadequate filled name twice last name usual name felt foolish understanding correctly speaking english thorough felt thankful relieved nothing would missing e nice could speak english felt nurtured satisfied required documents felt content finish 5 going home didnt get receipt common thing french administration email completely trust system felt helpless hd proof done paperwork got tax agency felt quite easy compared countries went eat sun felt relaxed e felt thankful satisfied content everything done fast time 6 waiting period times forget friends get feel jealous got applied later im irritated get mail need move administratively makes anxious dont know going reach e dont need right feel serene im used waiting long time documents feel confident feel trusting forget 7 getting personnummer exercise didnt complete step didnt get tht time since received felt cheerful took approximately 2 months roommate got 3 weeks another 2 months half would advise get done soon possible take quite time process like experiences different feel going process youll arrive facebooktweetpin comments disabled post life sweden,0,"['Student life', 'About LiU']"
My new favourite spot,https://internationalstudents.blog.liu.se/2021/11/15/my-new-favourite-spot/,new favourite spot omberg explored omberg friends sunny weekend hike blown away views trip dedicate blog went omberg car drove different spots lake get best viewing points top great weather autumn colours made trip truly unforgettable write much share clips day hopes might feel even fraction awe felt overlooking deep blue waters lake vättern resembled stormy ocean httpsinternationalstudentsblogliusewpcontentuploads202110img4679mp4 even drive omberg already pretty httpsinternationalstudentsblogliusewpcontentuploads202110img4470mp4 httpsinternationalstudentsblogliusewpcontentuploads202110img4648mp4 believe actually lake ocean httpsinternationalstudentsblogliusewpcontentuploads202110img4652mp4 httpsinternationalstudentsblogliusewpcontentuploads202110img4440mp4 really hope find time check place time summer great place go swimming definitely back anyways take care talk soon facebooktweetpin comments disabled post life sweden,1,"['Student life', 'Life in Sweden', 'Outside the university']"
Save your wallet and cook for yourself like you eat at a restaurant- Second episode,https://internationalstudents.blog.liu.se/2021/11/07/save-your-wallet-and-cook-for-yourself-like-you-eat-at-a-restaurant-second-episode/,save wallet cook like eat restaurant second episode making food essential especially live student friendly budget cooking saving money benefits behind thatcontrol nutrition plan stay healthyas cook choose plan want daily nutrition portions student much time cook every meal therefore rely quick ready stuff like fruits vegetables something important healthy prefer eat salad fruits lunch meal healthy easy take away relax disconnect long day lectures studyingcooking stress relieving long day love listening music cooking makes feel like chilling mixing flipping even making dough stress relieve therapy cooking brings joy lifewhen cook get final dish feel like stimulate sense like achieved important task start cooking process takes away problems thinking present ingredients steps way cooking final dish improve imagination skillscooking optimize imagination sense process dont expect result look like trust recipe following therefore makes imagine taste dish looks makes asking questions like added herb ingredient imagine test cook friends funone thing really love cook people lovely cook together feel like accomplishing something together shows much love care advice dont know cook start inviting friends know cook well cook try learn expertise facebooktweetpin comments disabled post uncategorized,5,"['Life hacks', 'Personal finances']"
A beautiful hike near Norrköping,https://internationalstudents.blog.liu.se/2021/11/01/a-beautiful-hike-near-norrkoping/,beautiful hike near norrköping design master located linköping norrköping transformative service track spend time linköping visual media track usually commute couple times week linköping main studio norrköping past week quite empty exam week home assignments work decided hop 7am campus bus friday morning join classmate study session norrköping sunrise campus bus early morning view university planned stay overnight could go hike next day glotternskogen nature reserve near åby hopped bus 12 around 815 arrived 30 minutes later last stop torshag walked along route minutes reach hiking path well indicated along route glottern orange marks path hiking path 135 km sky cloudy sights breathtaking great time along lake forest forest seemed inhabited elves tip dont mind walking bit plan day long ahead book firewood sauna 3 hours4 person middle reserve definitely planning going back maybe iceskate ski winter would like hike facebooktweetpin martine monaco says november 3 2021 1003 si beau jaimerais agrandir ces belles photos mais cela semble impossibleil ny pas de doutes cest tentant comments disabled post life sweden,1,"['Student life', 'Life in Sweden', 'Outside the university']"
MA in Ecology and the Environment,https://internationalstudents.blog.liu.se/2021/11/01/ma-in-ecology-and-the-environment/,ecology environment little two months since ive started master program ecology environment liu thought could give little recount things going far probably mostly interesting people thinking applying program maybe would like know studying liu generally could like first say studying liu different used bachelor program biology austria throughout september course called methods ecology every week different professor would cover different topic within methods ecology truth told dont think ever worked efficiently around clock order able finish assignments hand assignments every week sometimes even two coupled oral presentations super overwhelming first pretty stressful topics covered however really interesting felt like learned short amount time month included assignments read lots papers practice scientific writing lab work computer exercises rstudio learn make infographics field trip class plan admittedly challenging exhausting imagined thought throughout october course population ecology course structured week every week lectures labs selfstudy time seminars week learned something new population ecology would build upon knowledge previous week labs would practice model simulations ramas ecolab rstudio eventually write report exercises week selfstudy time always spent library studenthuset would seek quite area write reports assignments always handed seminar would discuss questions topics learned interactive process learning helped clear leftover confusion since structure course whole month easier manage workload plan week sometimes lectures included dice games candy overall ive realised program mostly based around problem solved learning rather studying knowing things heart even though think courses topics really challenging far feel like collecting useful knowledge skills courses really enjoy working together classmates kind fun suffer assignments lol two months studying feel like made right choice coming liu education excited see next courses look like anyways might two months studying give another update always leave comments questions always take care talk soon studenthuset library evening favourite place work assignments facebooktweetpin comments disabled post student life,-1,
6 Tips For Distance Learning That Might Work For You!,https://internationalstudents.blog.liu.se/2021/10/31/6-tips-for-distance-learning-that-might-work-for-you/,6 tips distance learning might work many familiar idea distance learning early 2020 online learning languages skills online degree programs many teachers students exploring charm distance learning linköping university already started distance learning masters programs since years ago including program gender studieshowever excellent opportunity study anywhere world great challenge many including find challenging study online well six tips join academic reading group helpful methods surprised studying efficiency joining reading group friends organized reading group masters students unlike usual reading groups group update reading progress sounds easy straightforward right even easier thought checking progress reading peers progress motivated read almost like competition want effective post brief summary reading thoughts reflections almost like fun competition yoga meditation mind body connected therefore vital keep body active understand mind like short yoga sessions studying breaks stretched body felt body getting readying study full energy additionally sometimes meditation morning stressful studying daysthere plenty amazing videos online yoga meditation choose ones like set fixed time studying essential set study schedule instead studying anytime found effective set fixed time studying example study hour work couple hours dinner bedtime might different easy follow beginning however got used daily studying routine mind already ready studying clock ticked create area studying studying home many people often lay bed studying hours might work students work prefer area studying home proper table chair bed sleeping table studying meunfortunately live remote area small room bed dinner table right next bigger space home maybe stay outside bedroom find studying area otherwise like living tiny room choose area room set area studying set goal days distance learning could exceedingly challenging many lost track studying due busy schedules well suggestion set goal studying dayshow many readings would like finish today knowledge point want understand tomorrow many paragraphs planning write essay week make plan always remember dont make unrealistic plans im gonna read 20 readings dayi watch 25 hours lectures tonight dont like set goals sure work stay connected schoolmates distance learning could really lonely quite different studying campus find getting lost distance learning program looking oncampus vibe staying elsewhere would suggest stay connected classmates schoolmatesonline drinking games classmates things would love could get know classmates better selforganized gettogether events could great way talking classmates maybe school events clubs online join find interesting ones additionally time space allow organize offline meet ups peers talk life studying go parties fun time together distance learning challenging yet charming maximize student life outside campus many ways keep active connected campus tips distance learning tell favorite methods photos unplash freelyusable images facebooktweetpin comments disabled post student life uncategorized,3,"['Student life', 'Life hacks']"
The Swedish history and nature in one place!,https://internationalstudents.blog.liu.se/2021/10/26/the-swedish-history-and-nature-in-ne-place/,swedish history nature place whenever feel stressed gloomy walk minutes university beautiful place gamla linköping östergötlands largest visitor destinations swedens seventh visited museum experience forest hundred years ago horses goats rabbits chickens goats always pastures next lillvalla playground chickens rabbits live small animal facility lillvalla always open allowed feed animals train take tour around whole museum access forest feel relaxed walk looking trees smell fresh clean air long walk usually feel like need refill coffee tank go choose several cafés restaurants serve everything homemade ice cream waffles sandwiches pastries daily specials salads à la carte plenty places eat packed lunch city districts culturalhistorical gardens show gardens could look like last last century every time go enjoy looking different types flowers plants herb like go away city little countryside visit linkoping must visit beautiful place facebooktweetpin comments disabled post life sweden uncategorized,1,"['Student life', 'Life in Sweden', 'Outside the university']"
Social Work and Gender Studies,https://internationalstudents.blog.liu.se/2021/10/24/social-work-and-gender-studies/,social work gender studies hi everyone couple weeks ago colleagues started small book club first book daring greatly courage vulnerable transforms way live love parent lead brené brown seen famous ted talk aware key points never read book first would like mention reading book traditional way great experience many years consuming information digitally secondly going pages following phrase got stuck reflected quite time phrase chose read next day colleagues point moment food thought like many folks drawn social work liked idea fixing people people systems time done bachelors degree finishing masters degree though realized social work wasnt fixing contextualizing leaning social work leaning discomfort ambiguity uncertainty holding open empathic space people find way word messy pages 78 studies masters gender studies intersectionality change opportunity collaborate many nonprofit organisations experience youth social work big chapter life best lesson learned cultivating empathetic perspective challenging skill highly appreciated fastpaced world studies though working actual humans taught matter hard empath show vulnerability messy sure time rewarding due connections made others really believe connect deeper vulnerable place part genuine selves therefore overall looking forward continuing read next chapters getting inspiration book hope found useful information blog post comment questions may havent included article looking forward around next blog post best facebooktweetpin comments disabled post uncategorized,-1,
